date,issued,calendar,destination_station,next_train_timetable,operator,origin_station,previous_train_timetable,rail_direction,railway,train,train_number,train_type,via_railway
2019-04-25 16:00:00+09:00,2019-03-16,Weekday,TWR.Rinkai.Osaki,,TWR,TWR.Rinkai.ShinKiba,,Outbound,TWR.Rinkai,WR.Rinkai.1181T,1181T,WR.Local,
2019-04-25 15:00:00+09:00,2018-12-10,Weekday,Keikyu.Airport.HanedaAirportDomesticTerminal,,Toei,Hokuso.Hokuso.InzaiMakinohara,,Southbound,Toei.Asakusa,ei.Asakusa.ODPT0779,ODPT0779,Express,
2019-04-25 15:00:00+09:00,2018-12-08,SaturdayHoliday,Keisei.Main.KeiseiTakasago,,Toei,Keikyu.Airport.HanedaAirportDomesticTerminal,,Northbound,Toei.Asakusa,ei.Asakusa.ODPT0780,ODPT0780,Local,
2019-04-25 15:00:00+09:00,2018-12-08,SaturdayHoliday,Keisei.Main.KeiseiTakasago,,Toei,Toei.Asakusa.NishiMagome,,Northbound,Toei.Asakusa,ei.Asakusa.ODPT0788,ODPT0788,Local,
2019-04-25 15:00:00+09:00,2018-12-10,Weekday,Keikyu.Airport.HanedaAirportDomesticTerminal,,Toei,Hokuso.Hokuso.InzaiMakinohara,,Southbound,Toei.Asakusa,ei.Asakusa.ODPT0795,ODPT0795,Express,
2019-04-25 15:00:00+09:00,2018-12-10,Weekday,Toei.Asakusa.NishiMagome,,Toei,hibayama.Shibayama.ShibayamaChiyoda,,Southbound,Toei.Asakusa,ei.Asakusa.ODPT0802,ODPT0802,Local,
2019-04-25 15:00:00+09:00,2018-12-08,SaturdayHoliday,Keikyu.Airport.HanedaAirportDomesticTerminal,,Toei,Hokuso.Hokuso.ImbaNihonIdai,,Southbound,Toei.Asakusa,ei.Asakusa.ODPT0803,ODPT0803,Express,
2019-04-25 15:00:00+09:00,2018-12-10,Weekday,Keisei.Main.KeiseiTakasago,,Toei,Toei.Asakusa.NishiMagome,,Northbound,Toei.Asakusa,ei.Asakusa.ODPT0812,ODPT0812,Local,
2019-04-25 15:00:00+09:00,2018-12-08,SaturdayHoliday,Keisei.Oshiage.Aoto,,Toei,Keikyu.Kurihama.Misakiguchi,,Northbound,Toei.Asakusa,ei.Asakusa.ODPT0813,ODPT0813,Local,
2019-04-25 15:00:00+09:00,2018-12-10,Weekday,Keisei.Main.KeiseiTakasago,,Toei,Keikyu.Kurihama.KeikyuKurihama,,Northbound,Toei.Asakusa,ei.Asakusa.ODPT0813,ODPT0813,Local,
2019-04-25 15:00:00+09:00,2018-12-08,SaturdayHoliday,Toei.Asakusa.Sengakuji,,Toei,Toei.Asakusa.NishiMagome,,Northbound,Toei.Asakusa,ei.Asakusa.ODPT0814,ODPT0814,Local,
2019-04-25 15:00:00+09:00,2018-12-10,Weekday,Hokuso.Hokuso.ImbaNihonIdai,,Toei,Keikyu.Airport.HanedaAirportDomesticTerminal,,Northbound,Toei.Asakusa,ei.Asakusa.ODPT0819,ODPT0819,Local,
2019-04-25 15:00:00+09:00,2018-12-10,Weekday,Keikyu.Kurihama.Misakiguchi,,Toei,Keisei.Oshiage.Aoto,,Southbound,Toei.Asakusa,ei.Asakusa.ODPT0820,ODPT0820,LimitedExpress,
2019-04-25 15:00:00+09:00,2018-12-08,SaturdayHoliday,Toei.Asakusa.NishiMagome,,Toei,Toei.Asakusa.Sengakuji,,Southbound,Toei.Asakusa,ei.Asakusa.ODPT0821,ODPT0821,Local,
2019-04-25 15:00:00+09:00,2018-12-08,SaturdayHoliday,Keikyu.Kurihama.Misakiguchi,,Toei,Keisei.Oshiage.Aoto,,Southbound,Toei.Asakusa,ei.Asakusa.ODPT0830,ODPT0830,RapidLimitedExpress,
2019-04-25 15:00:00+09:00,2018-12-10,Weekday,Keikyu.Main.Shinagawa,,Toei,Keisei.Oshiage.Aoto,,Southbound,Toei.Asakusa,ei.Asakusa.ODPT0830,ODPT0830,Local,
2019-04-25 15:00:00+09:00,2018-12-08,SaturdayHoliday,Hokuso.Hokuso.ImbaNihonIdai,,Toei,Keikyu.Airport.HanedaAirportDomesticTerminal,,Northbound,Toei.Asakusa,ei.Asakusa.ODPT0831,ODPT0831,Local,
2019-04-25 15:00:00+09:00,2018-12-08,SaturdayHoliday,Toei.Asakusa.NishiMagome,,Toei,Toei.Asakusa.Sengakuji,,Southbound,Toei.Asakusa,ei.Asakusa.ODPT0844,ODPT0844,Local,
2019-04-25 15:00:00+09:00,2018-12-10,Weekday,Toei.Asakusa.NishiMagome,,Toei,Hokuso.Hokuso.ImbaNihonIdai,,Southbound,Toei.Asakusa,ei.Asakusa.ODPT0844,ODPT0844,Local,
2019-04-25 15:00:00+09:00,2018-12-10,Weekday,Hokuso.Hokuso.InzaiMakinohara,,Toei,Toei.Asakusa.NishiMagome,,Northbound,Toei.Asakusa,ei.Asakusa.ODPT0845,ODPT0845,Local,
2019-04-25 15:00:00+09:00,2018-12-10,Weekday,Keikyu.Airport.HanedaAirportDomesticTerminal,,Toei,Hokuso.Hokuso.InzaiMakinohara,,Southbound,Toei.Asakusa,ei.Asakusa.ODPT0846,ODPT0846,Express,
2019-04-25 15:00:00+09:00,2018-12-10,Weekday,Toei.Asakusa.NishiMagome,,Toei,Keisei.Main.KeiseiNarita,,Southbound,Toei.Asakusa,ei.Asakusa.ODPT0854,ODPT0854,Local,
2019-04-25 15:00:00+09:00,2018-12-08,SaturdayHoliday,Keikyu.Airport.HanedaAirportDomesticTerminal,,Toei,Keisei.Main.KeiseiNarita,,Southbound,Toei.Asakusa,ei.Asakusa.ODPT0860,ODPT0860,Express,
2019-04-25 15:00:00+09:00,2018-12-08,SaturdayHoliday,Hokuso.Hokuso.ImbaNihonIdai,,Toei,Toei.Asakusa.NishiMagome,,Northbound,Toei.Asakusa,ei.Asakusa.ODPT0863,ODPT0863,Local,
2019-04-25 15:00:00+09:00,2018-12-10,Weekday,Hokuso.Hokuso.ImbaNihonIdai,,Toei,Keikyu.Airport.HanedaAirportDomesticTerminal,,Northbound,Toei.Asakusa,ei.Asakusa.ODPT0869,ODPT0869,Local,
2019-04-25 15:00:00+09:00,2018-12-10,Weekday,Keisei.Oshiage.Aoto,,Toei,Toei.Asakusa.NishiMagome,,Northbound,Toei.Asakusa,ei.Asakusa.ODPT0870,ODPT0870,Local,
2019-04-25 15:00:00+09:00,2018-12-10,Weekday,Keikyu.Kurihama.Misakiguchi,,Toei,Keisei.Oshiage.Aoto,,Southbound,Toei.Asakusa,ei.Asakusa.ODPT0871,ODPT0871,LimitedExpress,
2019-04-25 15:00:00+09:00,2018-12-08,SaturdayHoliday,Toei.Asakusa.NishiMagome,,Toei,Toei.Asakusa.Sengakuji,,Southbound,Toei.Asakusa,ei.Asakusa.ODPT0872,ODPT0872,Local,
2019-04-25 15:00:00+09:00,2018-12-08,SaturdayHoliday,Keisei.NaritaSkyAccess.NaritaAirportTerminal1,,Toei,Keikyu.Airport.HanedaAirportDomesticTerminal,,Northbound,Toei.Asakusa,ei.Asakusa.ODPT0881,ODPT0881,AccessExpress,['odpt.Railway:Keisei.NaritaSkyAccess']
2019-04-25 15:00:00+09:00,2018-12-10,Weekday,Keikyu.Airport.HanedaAirportDomesticTerminal,,Toei,Keisei.NaritaSkyAccess.NaritaAirportTerminal1,,Southbound,Toei.Asakusa,ei.Asakusa.ODPT0886,ODPT0886,Express,
2019-04-25 15:00:00+09:00,2018-12-08,SaturdayHoliday,Toei.Asakusa.NishiMagome,,Toei,Hokuso.Hokuso.ImbaNihonIdai,,Southbound,Toei.Asakusa,ei.Asakusa.ODPT0887,ODPT0887,Local,
2019-04-25 15:00:00+09:00,2018-12-10,Weekday,Toei.Asakusa.NishiMagome,,Toei,Hokuso.Hokuso.InzaiMakinohara,,Southbound,Toei.Asakusa,ei.Asakusa.ODPT0887,ODPT0887,Local,
2019-04-25 15:00:00+09:00,2018-12-08,SaturdayHoliday,Keisei.Oshiage.Aoto,,Toei,Toei.Asakusa.NishiMagome,,Northbound,Toei.Asakusa,ei.Asakusa.ODPT0890,ODPT0890,Local,
2019-04-25 15:00:00+09:00,2018-12-10,Weekday,Keisei.NaritaSkyAccess.NaritaAirportTerminal1,,Toei,Toei.Asakusa.NishiMagome,,Northbound,Toei.Asakusa,ei.Asakusa.ODPT0897,ODPT0897,AccessExpress,['odpt.Railway:Keisei.NaritaSkyAccess']
2019-04-25 15:00:00+09:00,2018-12-08,SaturdayHoliday,Keisei.Oshiage.Aoto,,Toei,Keikyu.Kurihama.Misakiguchi,,Northbound,Toei.Asakusa,ei.Asakusa.ODPT0905,ODPT0905,Local,
2019-04-25 15:00:00+09:00,2018-12-10,Weekday,Toei.Asakusa.Oshiage,,Toei,Keikyu.Kurihama.Misakiguchi,,Northbound,Toei.Asakusa,ei.Asakusa.ODPT0905,ODPT0905,Local,
2019-04-25 15:00:00+09:00,2018-12-08,SaturdayHoliday,Keikyu.Airport.HanedaAirportDomesticTerminal,,Toei,Keisei.Oshiage.Aoto,,Southbound,Toei.Asakusa,ei.Asakusa.ODPT0906,ODPT0906,Express,
2019-04-25 15:00:00+09:00,2018-12-08,SaturdayHoliday,Toei.Asakusa.Sengakuji,,Toei,Toei.Asakusa.NishiMagome,,Northbound,Toei.Asakusa,ei.Asakusa.ODPT0910,ODPT0910,Local,
2019-04-25 15:00:00+09:00,2018-12-08,SaturdayHoliday,Keikyu.Airport.HanedaAirportDomesticTerminal,,Toei,Hokuso.Hokuso.ImbaNihonIdai,,Southbound,Toei.Asakusa,ei.Asakusa.ODPT0915,ODPT0915,RapidLimitedExpress,
2019-04-25 15:00:00+09:00,2018-12-10,Weekday,Keikyu.Kurihama.Misakiguchi,,Toei,Keisei.Oshiage.Aoto,,Southbound,Toei.Asakusa,ei.Asakusa.ODPT0915,ODPT0915,LimitedExpress,
2019-04-25 15:00:00+09:00,2018-12-10,Weekday,Keisei.Main.KeiseiTakasago,,Toei,Keikyu.Airport.HanedaAirportDomesticTerminal,,Northbound,Toei.Asakusa,ei.Asakusa.ODPT0920,ODPT0920,Local,
2019-04-25 15:00:00+09:00,2018-12-10,Weekday,Keisei.Main.KeiseiTakasago,,Toei,Toei.Asakusa.NishiMagome,,Northbound,Toei.Asakusa,ei.Asakusa.ODPT0921,ODPT0921,Local,
2019-04-25 15:00:00+09:00,2018-12-08,SaturdayHoliday,Toei.Asakusa.NishiMagome,,Toei,Toei.Asakusa.Sengakuji,,Southbound,Toei.Asakusa,ei.Asakusa.ODPT0923,ODPT0923,Local,
2019-04-25 15:00:00+09:00,2018-12-08,SaturdayHoliday,Hokuso.Hokuso.ImbaNihonIdai,,Toei,Toei.Asakusa.NishiMagome,,Northbound,Toei.Asakusa,ei.Asakusa.ODPT0931,ODPT0931,Local,
2019-04-25 15:00:00+09:00,2018-12-10,Weekday,Toei.Asakusa.NishiMagome,,Toei,Hokuso.Hokuso.InzaiMakinohara,,Southbound,Toei.Asakusa,ei.Asakusa.ODPT0938,ODPT0938,Local,
2019-04-25 15:00:00+09:00,2018-12-08,SaturdayHoliday,Toei.Asakusa.NishiMagome,,Toei,Toei.Asakusa.Sengakuji,,Southbound,Toei.Asakusa,ei.Asakusa.ODPT0939,ODPT0939,Local,
2019-04-25 15:00:00+09:00,2018-12-10,Weekday,Hokuso.Hokuso.ImbaNihonIdai,,Toei,Toei.Asakusa.NishiMagome,,Northbound,Toei.Asakusa,ei.Asakusa.ODPT0942,ODPT0942,Local,
2019-04-25 15:00:00+09:00,2018-12-08,SaturdayHoliday,Keikyu.Airport.HanedaAirportDomesticTerminal,,Toei,Hokuso.Hokuso.InzaiMakinohara,,Southbound,Toei.Asakusa,ei.Asakusa.ODPT0952,ODPT0952,RapidLimitedExpress,
2019-04-25 15:00:00+09:00,2018-12-10,Weekday,Keikyu.Airport.HanedaAirportDomesticTerminal,,Toei,Keisei.Main.NaritaAirportTerminal1,,Southbound,Toei.Asakusa,ei.Asakusa.ODPT0958,ODPT0958,Express,
2019-04-25 15:00:00+09:00,2018-12-08,SaturdayHoliday,Toei.Asakusa.Sengakuji,,Toei,Toei.Asakusa.NishiMagome,,Northbound,Toei.Asakusa,ei.Asakusa.ODPT0962,ODPT0962,Local,
2019-04-25 15:00:00+09:00,2018-12-10,Weekday,Keisei.Main.KeiseiTakasago,,Toei,Toei.Asakusa.NishiMagome,,Northbound,Toei.Asakusa,ei.Asakusa.ODPT0965,ODPT0965,Local,
2019-04-25 15:00:00+09:00,2018-12-10,Weekday,Hokuso.Hokuso.InzaiMakinohara,,Toei,Keikyu.Airport.HanedaAirportDomesticTerminal,,Northbound,Toei.Asakusa,ei.Asakusa.ODPT0972,ODPT0972,Local,
2019-04-25 15:00:00+09:00,2018-12-08,SaturdayHoliday,Toei.Asakusa.NishiMagome,,Toei,Keisei.Main.KeiseiNarita,,Southbound,Toei.Asakusa,ei.Asakusa.ODPT0973,ODPT0973,Local,
2019-04-25 15:00:00+09:00,2018-12-10,Weekday,Keikyu.Airport.HanedaAirportDomesticTerminal,,Toei,Keisei.Main.KeiseiNarita,,Southbound,Toei.Asakusa,ei.Asakusa.ODPT0973,ODPT0973,Express,
2019-04-25 16:00:00+09:00,2019-03-16,Weekday,JR-East.SaikyoKawagoe.Kawagoe,JR-East.SaikyoKawagoe.1183F.Weekday,TWR,TWR.Rinkai.ShinKiba,,Outbound,TWR.Rinkai,WR.Rinkai.1183F,1183F,WR.Rapid,
2019-04-25 15:00:00+09:00,2018-12-08,SaturdayHoliday,Keisei.Main.KeiseiTakasago,,Toei,Keikyu.Airport.HanedaAirportDomesticTerminal,,Northbound,Toei.Asakusa,ei.Asakusa.ODPT0974,ODPT0974,Local,
2019-04-25 15:00:00+09:00,2018-12-10,Weekday,Keikyu.Kurihama.Misakiguchi,,Toei,Keisei.Oshiage.Aoto,,Southbound,Toei.Asakusa,ei.Asakusa.ODPT0979,ODPT0979,LimitedExpress,
2019-04-25 15:00:00+09:00,2018-12-10,Weekday,Toei.Asakusa.Sengakuji,,Toei,Toei.Asakusa.NishiMagome,,Northbound,Toei.Asakusa,ei.Asakusa.ODPT0989,ODPT0989,Local,
2019-04-25 15:00:00+09:00,2018-12-10,Weekday,Toei.Asakusa.NishiMagome,,Toei,Hokuso.Hokuso.InzaiMakinohara,,Southbound,Toei.Asakusa,ei.Asakusa.ODPT0990,ODPT0990,Local,
2019-04-25 15:00:00+09:00,2018-12-08,SaturdayHoliday,Keisei.Main.KeiseiTakasago,,Toei,Toei.Asakusa.NishiMagome,,Northbound,Toei.Asakusa,ei.Asakusa.ODPT0991,ODPT0991,Local,
2019-04-25 15:00:00+09:00,2018-12-08,SaturdayHoliday,Keisei.Main.KeiseiSakura,,Toei,Keikyu.Main.Uraga,,Northbound,Toei.Asakusa,ei.Asakusa.ODPT0999,ODPT0999,Rapid,
2019-04-25 15:00:00+09:00,2018-12-10,Weekday,Keisei.Oshiage.Aoto,,Toei,Keikyu.Kurihama.Misakiguchi,,Northbound,Toei.Asakusa,ei.Asakusa.ODPT0999,ODPT0999,Local,
2019-04-25 15:00:00+09:00,2018-12-08,SaturdayHoliday,Keikyu.Airport.HanedaAirportDomesticTerminal,,Toei,Keisei.Oshiage.Aoto,,Southbound,Toei.Asakusa,ei.Asakusa.ODPT1000,ODPT1000,RapidLimitedExpress,
2019-04-25 16:00:00+09:00,2019-03-16,SaturdayHoliday,JR-East.SaikyoKawagoe.Kawagoe,JR-East.SaikyoKawagoe.1185F.SaturdayHoliday,TWR,TWR.Rinkai.ShinKiba,,Outbound,TWR.Rinkai,WR.Rinkai.1185F,1185F,WR.Rapid,
2019-04-25 15:00:00+09:00,2018-12-10,Weekday,Toei.Asakusa.NishiMagome,,Toei,Toei.Asakusa.Oshiage,,Southbound,Toei.Asakusa,ei.Asakusa.ODPT1010,ODPT1010,Local,
2019-04-25 15:00:00+09:00,2018-12-08,SaturdayHoliday,Toei.Asakusa.Sengakuji,,Toei,Toei.Asakusa.NishiMagome,,Northbound,Toei.Asakusa,ei.Asakusa.ODPT1011,ODPT1011,Local,
2019-04-25 15:00:00+09:00,2019-03-16,Weekday,TokyoMetro.Chiyoda.Kasumigaseki,,TokyoMetro,JR-East.JobanLocal.Matsudo,JR-East.JobanLocal.604S.Weekday,TokyoMetro.YoyogiUehara,TokyoMetro.Chiyoda,kyoMetro.Chiyoda.A605S,A605S,kyoMetro.Local,
2019-04-25 15:00:00+09:00,2018-12-10,Weekday,Hokuso.Hokuso.InzaiMakinohara,,Toei,Keikyu.Airport.HanedaAirportDomesticTerminal,,Northbound,Toei.Asakusa,ei.Asakusa.ODPT1025,ODPT1025,Local,
2019-04-25 15:00:00+09:00,2018-12-10,Weekday,Keisei.Main.KeiseiTakasago,,Toei,Toei.Asakusa.NishiMagome,,Northbound,Toei.Asakusa,ei.Asakusa.ODPT1026,ODPT1026,Local,
2019-04-25 15:00:00+09:00,2018-12-08,SaturdayHoliday,Keikyu.Kurihama.Misakiguchi,,Toei,Keisei.Main.KeiseiTakasago,,Southbound,Toei.Asakusa,ei.Asakusa.ODPT1027,ODPT1027,RapidLimitedExpress,
2019-04-25 15:00:00+09:00,2018-12-08,SaturdayHoliday,Keisei.Main.KeiseiTakasago,,Toei,Keikyu.Airport.HanedaAirportDomesticTerminal,,Northbound,Toei.Asakusa,ei.Asakusa.ODPT1031,ODPT1031,Local,
2019-04-25 15:00:00+09:00,2018-12-08,SaturdayHoliday,Toei.Asakusa.NishiMagome,,Toei,Toei.Asakusa.Sengakuji,,Southbound,Toei.Asakusa,ei.Asakusa.ODPT1041,ODPT1041,Local,
2019-04-25 16:00:00+09:00,2019-03-16,Weekday,TWR.Rinkai.ShinKiba,,TWR,TWR.Rinkai.Osaki,,Inbound,TWR.Rinkai,WR.Rinkai.1188T,1188T,WR.Local,
2019-04-25 15:00:00+09:00,2018-12-10,Weekday,Keikyu.Airport.HanedaAirportDomesticTerminal,,Toei,Hokuso.Hokuso.InzaiMakinohara,,Southbound,Toei.Asakusa,ei.Asakusa.ODPT1041,ODPT1041,Express,
2019-04-25 15:00:00+09:00,2018-12-10,Weekday,Keisei.Main.KeiseiTakasago,,Toei,Keikyu.Kurihama.Misakiguchi,,Northbound,Toei.Asakusa,ei.Asakusa.ODPT1048,ODPT1048,Local,
2019-04-25 15:00:00+09:00,2018-12-10,Weekday,Keikyu.Airport.HanedaAirportDomesticTerminal,,Toei,Hokuso.Hokuso.ImbaNihonIdai,,Southbound,Toei.Asakusa,ei.Asakusa.ODPT1049,ODPT1049,Express,
2019-04-25 15:00:00+09:00,2018-12-08,SaturdayHoliday,Toei.Asakusa.Sengakuji,,Toei,Toei.Asakusa.NishiMagome,,Northbound,Toei.Asakusa,ei.Asakusa.ODPT1051,ODPT1051,Local,
2019-04-25 15:00:00+09:00,2018-12-08,SaturdayHoliday,Keikyu.Airport.HanedaAirportDomesticTerminal,,Toei,Hokuso.Hokuso.ImbaNihonIdai,,Southbound,Toei.Asakusa,ei.Asakusa.ODPT1053,ODPT1053,RapidLimitedExpress,
2019-04-25 15:00:00+09:00,2018-12-10,Weekday,Toei.Asakusa.Sengakuji,,Toei,Toei.Asakusa.NishiMagome,,Northbound,Toei.Asakusa,ei.Asakusa.ODPT1060,ODPT1060,Local,
2019-04-25 16:00:00+09:00,2019-03-16,Weekday,TWR.Rinkai.Osaki,,TWR,TWR.Rinkai.ShinKiba,,Outbound,TWR.Rinkai,WR.Rinkai.1189T,1189T,WR.Local,
2019-04-25 15:00:00+09:00,2018-12-10,Weekday,Toei.Asakusa.NishiMagome,,Toei,Keisei.Main.NaritaAirportTerminal1,,Southbound,Toei.Asakusa,ei.Asakusa.ODPT1065,ODPT1065,Local,
2019-04-25 15:00:00+09:00,2018-12-08,SaturdayHoliday,Toei.Asakusa.NishiMagome,,Toei,Toei.Asakusa.Sengakuji,,Southbound,Toei.Asakusa,ei.Asakusa.ODPT1066,ODPT1066,Local,
2019-04-25 15:00:00+09:00,2018-12-10,Weekday,Toei.Asakusa.NishiMagome,,Toei,Hokuso.Hokuso.ImbaNihonIdai,,Southbound,Toei.Asakusa,ei.Asakusa.ODPT1066,ODPT1066,Local,
2019-04-25 15:00:00+09:00,2018-12-10,Weekday,Toei.Asakusa.Oshiage,,Toei,Keikyu.Airport.HanedaAirportDomesticTerminal,,Northbound,Toei.Asakusa,ei.Asakusa.ODPT1072,ODPT1072,Local,
2019-04-25 15:00:00+09:00,2019-03-16,Weekday,TokyoMetro.Chiyoda.YoyogiUehara,,TokyoMetro,TokyoMetro.Chiyoda.Ayase,,TokyoMetro.YoyogiUehara,TokyoMetro.Chiyoda,kyoMetro.Chiyoda.A1117S,A1117S,kyoMetro.Local,
2019-04-25 15:00:00+09:00,2018-12-08,SaturdayHoliday,Hokuso.Hokuso.ImbaNihonIdai,,Toei,Keikyu.Airport.HanedaAirportDomesticTerminal,,Northbound,Toei.Asakusa,ei.Asakusa.ODPT1073,ODPT1073,Local,
2019-04-25 15:00:00+09:00,2018-12-10,Weekday,Keikyu.Kurihama.Misakiguchi,,Toei,Keisei.Oshiage.Aoto,,Southbound,Toei.Asakusa,ei.Asakusa.ODPT1080,ODPT1080,RapidLimitedExpress,
2019-04-25 15:00:00+09:00,2018-12-08,SaturdayHoliday,Keikyu.Kurihama.Misakiguchi,,Toei,Keisei.Oshiage.Aoto,,Southbound,Toei.Asakusa,ei.Asakusa.ODPT1081,ODPT1081,RapidLimitedExpress,
2019-04-25 15:00:00+09:00,2018-12-10,Weekday,Keikyu.Kurihama.Misakiguchi,,Toei,Keisei.Main.KeiseiTakasago,,Southbound,Toei.Asakusa,ei.Asakusa.ODPT1081,ODPT1081,RapidLimitedExpress,
2019-04-25 15:00:00+09:00,2018-12-08,SaturdayHoliday,Toei.Asakusa.Sengakuji,,Toei,Toei.Asakusa.NishiMagome,,Northbound,Toei.Asakusa,ei.Asakusa.ODPT1082,ODPT1082,Local,
2019-04-25 15:00:00+09:00,2018-12-08,SaturdayHoliday,Keikyu.Airport.HanedaAirportDomesticTerminal,,Toei,Keisei.Oshiage.Aoto,,Southbound,Toei.Asakusa,ei.Asakusa.ODPT1094,ODPT1094,AirportRapidLimitedExpress,
2019-04-25 16:00:00+09:00,2019-03-16,SaturdayHoliday,TWR.Rinkai.Osaki,,TWR,TWR.Rinkai.ShinKiba,,Outbound,TWR.Rinkai,WR.Rinkai.1191T,1191T,WR.Local,
2019-04-25 16:00:00+09:00,2019-03-16,Weekday,TWR.Rinkai.ShinKiba,,TWR,JR-East.SaikyoKawagoe.Kawagoe,JR-East.SaikyoKawagoe.1202F.Weekday,Inbound,TWR.Rinkai,WR.Rinkai.1202F,1202F,WR.Local,
2019-04-25 16:00:00+09:00,2019-03-16,SaturdayHoliday,JR-East.SaikyoKawagoe.Kawagoe,JR-East.SaikyoKawagoe.1203F.SaturdayHoliday,TWR,TWR.Rinkai.ShinKiba,,Outbound,TWR.Rinkai,WR.Rinkai.1203F,1203F,WR.Rapid,
2019-04-25 16:00:00+09:00,2019-03-16,Weekday,JR-East.SaikyoKawagoe.Kawagoe,JR-East.SaikyoKawagoe.1209F.Weekday,TWR,TWR.Rinkai.ShinKiba,,Outbound,TWR.Rinkai,WR.Rinkai.1209F,1209F,WR.Rapid,
2019-04-25 16:00:00+09:00,2019-03-16,SaturdayHoliday,TWR.Rinkai.ShinKiba,,TWR,TWR.Rinkai.Osaki,,Inbound,TWR.Rinkai,WR.Rinkai.1216K,1216K,WR.Local,
2019-04-25 16:00:00+09:00,2019-03-16,Weekday,TWR.Rinkai.ShinKiba,,TWR,TWR.Rinkai.Osaki,,Inbound,TWR.Rinkai,WR.Rinkai.1216K,1216K,WR.Local,
2019-04-25 16:00:00+09:00,2019-03-16,SaturdayHoliday,TWR.Rinkai.Osaki,,TWR,TWR.Rinkai.ShinKiba,,Outbound,TWR.Rinkai,WR.Rinkai.1217K,1217K,WR.Local,
2019-04-25 16:00:00+09:00,2019-03-16,Weekday,TWR.Rinkai.Osaki,,TWR,TWR.Rinkai.ShinKiba,,Outbound,TWR.Rinkai,WR.Rinkai.1217K,1217K,WR.Local,
2019-04-25 16:00:00+09:00,2019-03-16,Weekday,JR-East.SaikyoKawagoe.Kawagoe,JR-East.SaikyoKawagoe.1237F.Weekday,TWR,TWR.Rinkai.ShinKiba,,Outbound,TWR.Rinkai,WR.Rinkai.1237F,1237F,WR.Rapid,
2019-04-25 16:00:00+09:00,2019-03-16,Weekday,TWR.Rinkai.ShinKiba,,TWR,JR-East.SaikyoKawagoe.Kawagoe,JR-East.SaikyoKawagoe.1242F.Weekday,Inbound,TWR.Rinkai,WR.Rinkai.1242F,1242F,WR.Local,
2019-04-25 16:00:00+09:00,2019-03-16,SaturdayHoliday,TWR.Rinkai.ShinKiba,,TWR,TWR.Rinkai.Osaki,,Inbound,TWR.Rinkai,WR.Rinkai.1244K,1244K,WR.Local,
2019-04-25 16:00:00+09:00,2019-03-16,SaturdayHoliday,TWR.Rinkai.Osaki,,TWR,TWR.Rinkai.ShinKiba,,Outbound,TWR.Rinkai,WR.Rinkai.1245K,1245K,WR.Local,
2019-04-25 16:00:00+09:00,2019-03-16,Weekday,TWR.Rinkai.Osaki,,TWR,TWR.Rinkai.ShinKiba,,Outbound,TWR.Rinkai,WR.Rinkai.1247K,1247K,WR.Local,
2019-04-25 16:00:00+09:00,2019-03-16,Weekday,TWR.Rinkai.ShinKiba,,TWR,TWR.Rinkai.Osaki,,Inbound,TWR.Rinkai,WR.Rinkai.1248K,1248K,WR.Local,
2019-04-25 16:00:00+09:00,2019-03-16,Weekday,JR-East.SaikyoKawagoe.Kawagoe,JR-East.SaikyoKawagoe.1249F.Weekday,TWR,TWR.Rinkai.ShinKiba,,Outbound,TWR.Rinkai,WR.Rinkai.1249F,1249F,WR.Rapid,
2019-04-25 16:00:00+09:00,2019-03-16,SaturdayHoliday,TWR.Rinkai.ShinKiba,,TWR,JR-East.SaikyoKawagoe.Kawagoe,JR-East.SaikyoKawagoe.1250F.SaturdayHoliday,Inbound,TWR.Rinkai,WR.Rinkai.1250F,1250F,WR.Local,
2019-04-25 16:00:00+09:00,2019-03-16,SaturdayHoliday,TWR.Rinkai.ShinKiba,,TWR,TWR.Rinkai.Osaki,,Inbound,TWR.Rinkai,WR.Rinkai.1252K,1252K,WR.Local,
2019-04-25 16:00:00+09:00,2019-03-16,SaturdayHoliday,TWR.Rinkai.Osaki,,TWR,TWR.Rinkai.ShinKiba,,Outbound,TWR.Rinkai,WR.Rinkai.1253K,1253K,WR.Local,
2019-04-25 16:00:00+09:00,2019-03-16,SaturdayHoliday,TWR.Rinkai.Osaki,,TWR,TWR.Rinkai.ShinKiba,,Outbound,TWR.Rinkai,WR.Rinkai.1255K,1255K,WR.Local,
2019-04-25 16:00:00+09:00,2019-03-16,Weekday,TWR.Rinkai.ShinKiba,,TWR,TWR.Rinkai.Osaki,,Inbound,TWR.Rinkai,WR.Rinkai.1280T,1280T,WR.Local,
2019-04-25 16:00:00+09:00,2019-03-16,Weekday,TWR.Rinkai.Osaki,,TWR,TWR.Rinkai.ShinKiba,,Outbound,TWR.Rinkai,WR.Rinkai.1281T,1281T,WR.Local,
2019-04-25 16:00:00+09:00,2019-03-16,SaturdayHoliday,JR-East.SaikyoKawagoe.Kawagoe,JR-East.SaikyoKawagoe.1283F.SaturdayHoliday,TWR,TWR.Rinkai.ShinKiba,,Outbound,TWR.Rinkai,WR.Rinkai.1283F,1283F,WR.Rapid,
2019-04-25 16:00:00+09:00,2019-03-16,SaturdayHoliday,TWR.Rinkai.ShinKiba,,TWR,JR-East.SaikyoKawagoe.Kawagoe,JR-East.SaikyoKawagoe.1284F.SaturdayHoliday,Inbound,TWR.Rinkai,WR.Rinkai.1284F,1284F,WR.Local,
